Timestamp,Temperature,Humidity
2025-03-23 18:07:38,42.7,33.0
2025-03-23 18:07:40,42.7,33.0
2025-03-23 18:07:42,42.7,33.0
2025-03-23 18:07:44,42.6,34.0
2025-03-23 18:07:46,42.6,33.0
2025-03-23 18:07:48,42.6,34.0
2025-03-23 18:07:50,42.6,34.0
2025-03-23 18:07:52,42.6,34.0
2025-03-23 18:07:54,42.6,34.0
2025-03-23 18:07:56,42.6,34.0
2025-03-23 18:07:58,42.6,34.0
2025-03-23 18:08:00,42.6,34.0
2025-03-23 18:08:02,42.5,34.0
2025-03-23 18:08:04,42.5,34.0
2025-03-23 18:08:06,42.5,34.0
2025-03-23 18:08:08,42.5,34.0
2025-03-23 18:08:10,42.5,34.0
2025-03-23 18:08:12,42.5,34.0
2025-03-23 18:08:14,42.4,34.0
2025-03-23 18:08:16,42.4,34.0
2025-03-23 18:08:18,42.4,34.0
2025-03-23 18:08:20,42.4,34.0
2025-03-23 18:08:22,42.4,34.0
2025-03-23 18:08:24,42.4,34.0
2025-03-23 18:08:26,42.4,34.0
2025-03-23 18:08:28,42.4,34.0
2025-03-23 18:08:30,42.4,34.0
2025-03-23 18:08:32,42.4,34.0
2025-03-23 18:08:34,42.2,34.0
2025-03-23 18:08:36,42.2,34.0
2025-03-23 18:08:38,42.2,34.0
2025-03-23 18:08:41,42.2,34.0
2025-03-23 18:08:43,42.2,34.0
2025-03-23 18:08:45,42.2,34.0
2025-03-23 18:08:47,42.2,34.0
2025-03-23 18:08:49,42.2,34.0
2025-03-23 18:08:51,42.2,34.0
2025-03-23 18:08:53,42.2,34.0
2025-03-23 18:08:55,42.2,34.0
2025-03-23 18:08:57,42.2,34.0
2025-03-23 18:08:59,42.2,34.0
2025-03-23 18:09:01,42.2,34.0
2025-03-23 18:09:03,42.2,34.0
2025-03-23 18:09:05,42.2,34.0
2025-03-23 18:09:10,42.2,34.0
2025-03-23 18:09:10,42.2,34.0
2025-03-23 18:09:11,42.2,34.0
2025-03-23 18:09:13,42.2,34.0
2025-03-23 18:09:15,42.2,34.0
2025-03-23 18:09:17,42.2,34.0
2025-03-23 18:09:19,42.4,34.0
2025-03-23 18:09:21,42.4,35.0
2025-03-23 18:09:23,42.4,34.0
2025-03-23 18:09:25,42.4,34.0
2025-03-23 18:09:27,42.4,34.0
2025-03-23 18:09:29,42.5,34.0
2025-03-23 18:09:31,42.5,34.0
2025-03-23 18:09:33,42.5,34.0
2025-03-23 18:09:35,42.6,34.0
2025-03-23 18:09:37,42.6,34.0
2025-03-23 18:09:39,42.6,34.0
2025-03-23 18:09:41,42.6,34.0
2025-03-23 18:09:43,42.6,34.0
2025-03-23 18:09:45,42.7,34.0
2025-03-23 18:09:47,42.7,34.0
2025-03-23 18:09:49,42.8,34.0
2025-03-23 18:09:51,42.8,33.0
2025-03-23 18:09:53,42.8,33.0
2025-03-23 18:09:55,42.8,33.0
2025-03-23 18:09:57,42.9,33.0
2025-03-23 18:10:00,42.8,33.0
2025-03-23 18:10:02,42.9,33.0
2025-03-23 18:10:04,42.9,33.0
2025-03-23 18:10:06,43.0,34.0
2025-03-23 18:10:08,43.0,34.0
2025-03-23 18:10:10,43.0,34.0
2025-03-23 18:10:12,43.0,34.0
2025-03-23 18:10:14,43.1,34.0
2025-03-23 18:10:16,43.1,34.0
2025-03-23 18:10:18,43.1,34.0
2025-03-23 18:10:20,43.1,34.0
2025-03-23 18:10:22,43.2,34.0
2025-03-23 18:10:24,43.2,34.0
2025-03-23 18:10:26,43.2,34.0
2025-03-23 18:10:28,43.2,34.0
2025-03-23 18:10:30,43.2,34.0
2025-03-23 18:10:32,43.3,34.0
2025-03-23 18:10:34,43.3,34.0
2025-03-23 18:10:36,43.3,34.0
2025-03-23 18:10:38,43.3,33.0
2025-03-23 18:10:40,43.3,34.0
2025-03-23 18:10:42,43.3,33.0
2025-03-23 18:10:44,43.3,33.0
2025-03-23 18:10:46,43.3,33.0
2025-03-23 18:10:48,43.3,33.0
2025-03-23 18:10:50,43.4,33.0
2025-03-23 18:10:52,43.4,33.0
2025-03-23 18:10:54,43.4,33.0
2025-03-23 18:10:56,43.4,33.0
2025-03-23 18:10:58,43.4,33.0
2025-03-23 18:11:00,43.4,33.0
2025-03-23 18:11:02,43.4,33.0
2025-03-23 18:11:04,43.4,33.0
2025-03-23 18:11:06,43.4,33.0
2025-03-23 18:11:08,43.4,33.0
2025-03-23 18:11:10,43.4,33.0
2025-03-23 18:11:12,43.4,33.0
2025-03-23 18:11:14,43.4,33.0
2025-03-23 18:11:16,43.3,33.0
2025-03-23 18:11:19,43.3,33.0
2025-03-23 18:11:21,43.4,33.0
2025-03-23 18:11:23,43.4,33.0
2025-03-23 18:11:25,43.4,33.0
2025-03-23 18:11:27,43.4,33.0
2025-03-23 18:11:29,43.4,33.0
2025-03-23 18:11:31,43.4,33.0
2025-03-23 18:11:33,43.4,33.0
2025-03-23 18:11:35,43.4,33.0
2025-03-23 18:11:37,43.4,33.0
2025-03-23 18:11:39,43.4,33.0
2025-03-23 18:11:41,43.3,33.0
2025-03-23 18:11:43,43.4,33.0
2025-03-23 18:11:45,43.4,33.0
2025-03-23 18:11:47,43.4,33.0
2025-03-23 18:11:49,43.4,33.0
2025-03-23 18:11:51,43.4,33.0
2025-03-23 18:11:53,43.4,33.0
2025-03-23 18:11:55,43.4,33.0
2025-03-23 18:11:57,43.4,33.0
2025-03-23 18:11:59,43.4,33.0
2025-03-23 18:12:01,43.4,33.0
2025-03-23 18:12:03,43.3,33.0
2025-03-23 18:12:05,43.3,33.0
2025-03-23 18:12:07,43.3,33.0
2025-03-23 18:12:09,43.3,33.0
2025-03-23 18:12:11,43.3,33.0
2025-03-23 18:12:13,43.3,33.0
2025-03-23 18:12:15,43.3,33.0
2025-03-23 18:12:17,43.3,33.0
2025-03-23 18:12:19,43.3,33.0
2025-03-23 18:12:21,43.2,33.0
2025-03-23 18:12:23,43.3,33.0
2025-03-23 18:12:25,43.3,33.0
2025-03-23 18:12:27,43.4,33.0
2025-03-23 18:12:29,43.4,33.0
2025-03-23 18:12:31,43.4,33.0
2025-03-23 18:12:33,43.4,33.0
2025-03-23 18:12:36,43.4,33.0
2025-03-23 18:12:38,43.3,33.0
2025-03-23 18:12:40,43.4,33.0
2025-03-23 18:12:42,43.4,33.0
2025-03-23 18:12:44,43.3,33.0
2025-03-23 18:12:46,43.4,33.0
2025-03-23 18:12:48,43.4,33.0
2025-03-23 18:12:50,43.4,33.0
2025-03-23 18:12:52,43.4,33.0
2025-03-23 18:12:54,43.4,33.0
2025-03-23 18:12:56,43.4,33.0
2025-03-23 18:12:58,43.5,33.0
2025-03-23 18:13:00,43.5,33.0
2025-03-23 18:13:02,43.5,33.0
2025-03-23 18:13:04,43.5,33.0
2025-03-23 18:13:06,43.5,33.0
2025-03-23 18:13:08,43.6,33.0
2025-03-23 18:13:10,43.6,33.0
2025-03-23 18:13:12,43.6,33.0
2025-03-23 18:13:14,43.6,33.0
2025-03-23 18:13:16,43.6,33.0
2025-03-23 18:13:18,43.6,33.0
2025-03-23 18:13:20,43.6,33.0
2025-03-23 18:13:22,43.7,33.0
2025-03-23 18:13:24,43.7,33.0
2025-03-23 18:13:26,43.7,33.0
2025-03-23 18:13:28,43.7,33.0
2025-03-23 18:13:30,43.7,33.0
2025-03-23 18:13:32,43.7,33.0
2025-03-23 18:13:34,43.7,33.0
2025-03-23 18:13:36,43.7,33.0
2025-03-23 18:13:38,43.7,33.0
2025-03-23 18:13:40,43.7,33.0
2025-03-23 18:13:42,43.7,32.0
2025-03-23 18:13:44,43.7,32.0
2025-03-23 18:13:46,43.7,32.0
2025-03-23 18:13:48,43.7,32.0
2025-03-23 18:13:50,43.7,32.0
2025-03-23 18:13:53,43.7,32.0
2025-03-23 18:13:55,43.7,32.0
2025-03-23 18:13:57,43.7,32.0
2025-03-23 18:13:59,43.7,32.0
2025-03-23 18:14:01,43.7,32.0
2025-03-23 18:14:03,43.7,32.0
2025-03-23 18:14:05,43.7,32.0
2025-03-23 18:14:07,43.7,32.0
2025-03-23 18:14:09,43.7,32.0
2025-03-23 18:14:11,43.7,32.0
2025-03-23 18:14:13,43.7,32.0
2025-03-23 18:14:15,43.7,32.0
2025-03-23 18:14:17,43.7,32.0
2025-03-23 18:14:19,43.7,32.0
2025-03-23 18:14:21,43.7,32.0
2025-03-23 18:14:23,43.7,32.0
2025-03-23 18:14:25,43.7,32.0
2025-03-23 18:14:27,43.7,32.0
2025-03-23 18:14:29,43.7,32.0
2025-03-23 18:14:31,43.7,32.0
2025-03-23 18:14:33,43.7,32.0
